-0.221476,-0.213931,-0.217186,-0.219744,-0.214233,-0.215322,-0.233949,0.000000
0.000000,-0.229321,0.000000,-0.221418,-0.216999,-0.225179,-0.240647,-0.245072
0.000000,0.000000,-0.245153,-0.238777,-0.233725,0.000000,-0.241886,-0.241534
-0.257627,0.000000,-0.265672,-0.256733,-0.256456,-0.250938,0.000000,-0.248668
-0.257734,-0.265920,0.000000,-0.278889,-0.269663,-0.266998,-0.266270,-0.262308
-0.259419,-0.266646,-0.277668,-0.286691,-0.277813,-0.281062,-0.280952,-0.273952
-0.264711,0.000000,0.000000,0.000000,-0.294715,-0.290627,-0.291048,-0.279370
-0.268871,-0.279293,-0.313327,-0.314924,-0.309608,-0.302878,-0.299021,-0.288289
